listing_id,id,date,reviewer_id,reviewer_name,comments
390198,593234846,2020-01-15,3478186,Bjorn,I had a very pleasant stay in Ritas well-kept and sunny apartment where I particularly enjoyed relaxing on the terrace with a magnificent view over Lions Head and Table Mountain. The location was also convenient with lots of restaurants and stores in the neighborhood and easy access both to central town and the beaches. Rita herself was a warm and generous host who made you feel at home and also provided advice and insights about Cape Town. Highly recommended
390198,715983470,2020-12-17,21165355,Alexandra,Loved EVERYTHING Ill come back for sure.
390198,722101319,2021-01-05,190305471,Cadence,Amazing location  great host  super clean  welcoming  and nice views of the water and lions head. Easy access to resturants  shopping and more. Right near tennis courts and promenade to run. Lovely balcony to tan on .
800623,609116728,2020-02-22,46649790,Riana,We had a wonderful time at Mary-Louises apartment It is exactly as beautiful as on the pictures  with perfect views over Glen Beach and Sunsets right in front of you Definitely worth the money  I would highly recommend this place. 
800623,615078567,2020-03-07,263724353,David,The location and standard of accommodation is what you see....amazing
800623,661390756,2020-09-07,66280252,Gareth,Fantastic  Great Host
800623,662016879,2020-09-08,13701341,Andre,Mary - Louises place was very neat and clean   a lovely private beach is just a jump over the balcony away. The soothing waves crashing was just wonderful  Great place - will be back   Thanks and enjoy 
800623,665005232,2020-09-17,115460005,Monica,It is a beautiful spot
800623,673226646,2020-10-11,367625168,Philip,Fantastic
800623,702026148,2020-10-19,276009113,Kealeboga,I recommend this establishment to anyone who visits the Mother City Cape Town.  The Glen Beach is literally a minute walk away from the establishment.
800623,702915846,2020-10-23,113890282,Mercy,Beautiful place. Wonderful host. Perfect location
800623,708643183,2020-11-14,46694676,Atang,My wife and I had a fantastic time at MLs place. The penthouse is practically on the beach with a breathtaking view of Glen Beach  is walking distance to restaurants in Camps Bay and was more than spacious for the two of us. Checking in and out was seamless and ML was incredibly responsive. We had the unfortunate experience of a burglary while there as a result of not locking one of the sliding doors and ML  her husband and the police were incredibly responsive. Despite the burglary  we had the relaxed holiday we were looking for and would highly recommend this place We will surely visit again whenever in Cape Town
800623,713393650,2020-12-05,306300513,Jimmy,Absolutely beautiful  perfect location and amazing space to spend time.
800623,714210736,2020-12-08,332231265,Sumantha,A well needed break and the Glen Beach Pent house did not disappoint. We loved the location on the beach and the property was neat and clean. The views from the main bedroom is simply magical  watching seals from your bed and the most beautiful sunsets. We will definitely be back
800623,717079639,2020-12-21,45060407,Shamiema,Everything was amazing  it is a must see as the view from both bedrooms are beautiful. The architectural design and final touches truely  shows a lot of thought and care when into creating this little haven where u can spend a beautiful and memorable time with your partner.The sunsets  close access to the beach  and even the surprise of seeing dolphins is only a few of the things this little place has to offer. My stay was definitely too short so Im sure I will see you again.
800623,738900185,2021-03-14,203965731,Cesar,Lots of superlatives here. Amazing location  on Glen Beach  with a wonderful view over the beach and sunset  a superb host and a house that has everything to make a stay comfortable and relaxing. A short walk to Camps Bay really short walk puts you in the middle of the restaurant scene. Highly recommended.
800623,741427421,2021-03-22,387016365,Carmen,We had a really lovely stay  lying in the main bedroom on the bed almost felt like being on a yacht that is how close the ocean and view was.
390198,520064857481124591,2021-12-18,41831309,Marie-Therese,Rita is a wonderful person and the apartment is very friendly  has beautiful views and a very good location. Can warmly recommend this accommodation
390198,582394989104220728,2022-03-14,166777671,Michael,Rita's place was a positive surprise. The apartment with its huge balcony offers 360 degree views of the mountains and the sea all the way to Robben Island. One has always the choice between sun and shade depending on the time of the day. Parking my car on the street turned out to be no problem at all  it was very safe. Dish washer and washing machine were very welcomed amenities to have. There was nothing I didn't like.
390198,586708198114162440,2022-03-20,47919012,Matias,Rita is the epitome of a perfect host. Everything was easy and amazing. The place is clean and tranquil  well-located and Rita is always fun to chat to. Would love to stay again 
390198,594695686705636101,2022-03-31,127492334,Florian,Had a pleasant stay at Ritas apartment. Fabulous views in a great location
390198,779467655347765119,2022-12-11,488872956,Jil,Had a wonderful stay in Ritas beautiful place  a true gem fantastic views  safe feeling and really gives you that vacation feeling in that great cozy room. Loved her sweet cats and Rita was such a kind a wonderful hostess Looking forward to coming back on day 
390198,789627659605191244,2022-12-25,7289166,Kerstin,Fabulous views  spacious apartment. Friendly host. Recommend
390198,848335624313231852,2023-03-16,444614693,Donya,Rita is nothing short of an incredible woman  and host. I truly enjoyed my stay. She is very welcoming  full of positive energy  amazing ideas and recommendations. I enjoyed our talks in passing  the cats were great and very friendly  and the place looks even better than the pictures. I only wish my stay was longer  thank you so much dear
390198,870861113532838848,2023-04-16,396039089,Martina,Truly a wonderful experience Recommend Ritas place to anybody who is staying in Cape Town for shorter or longer period of time. Very walkable - close to the Sea Point and so many wonderful restaurants Highly recommend Rita is such a helpful  kind and lovely host
390198,988306446758068860,2023-09-25,91890558,,
390198,1002699359805497920,2023-10-15,276792450,Susanne,I only stayed 9 days in Ritas lovely home. The time passed unfortunately much too fast. From the first moment I felt at home. Rita created a welcoming atmosphere. The apartment was very clean  safe and quiet. I loved the decor. Everything was perfect. My bedroom was well organized with wardrobe  enough hangers  chest drawers etc. The bed was very comfortable. From the bedroom I could go directly to the balcony with a fantastic view. It was great. I could use her kitchen and the living room. The apartment had a perfect location. I went by foot or bus in the city. Nearby there were a lot of good restaurants and supermarkets. The best of the surroundings was the beach promenade. Rita is a very friendly  amazing and reliable person. She is a positive and lively person  as well as openminded. I dont speak English very well  but Rita responded to me and made conversation. She gave me valuable tips. If I had a question  she answered prompt. She was very thoughtful. Thank you
390198,1014396520176848093,2023-10-31,28781846,Annabel,Ritas home is perfect for those who want to live near the city but also take long walks by the sea  play with adorable cats  and cohabitate with a thoughtful  kind and funny host.
800623,742058586,2021-03-25,69376017,Theshin,Lovely Host and space. Had a great time
800623,747015090,2021-04-09,93001113,Gareth,Wow wow wow what a magnificent place. Dont look anywhere else best positioned place in camps bay. ML is the most wonderful host and we will certainly be back soon.
800623,749755533,2021-04-18,25210184,Jacqui,Just perfect Can't wait to stay again.
800623,770383303,2021-06-14,143886512,Frank,Wonderful unit  modern clean and direct beach access. Hosts are extremely helpful. Private beach popular with surfers. Could not ask for a better view.
800623,464221109908069332,2021-10-02,232003589,Oliver,Mary-Louise and her Team made it easy to enjoy our holidays. From being super friendly and very helpful to having a fantastic spot right on Glen Beach. The spot is really worth it if you looking to unwind and enjoy a beach holiday
800623,481615328432375489,2021-10-26,220719218,Mandy,Such a beautiful place it was absolutely perfect
800623,505617325762820174,2021-11-28,31630090,Eunice,Lovely beach penthouse with stunning view
800623,614316907897012352,2022-04-27,322551303,Susan,Spectacular view and home... food for the soul
800623,679537160090670606,2022-07-26,186901027,David,Beautiful Location and pristine property. Great Host. Will definitely come again.
800623,689672079832891249,2022-08-09,464525498,Caillin,Wonderful  Wonderful.  if I could give this stay 6 stars I would. Beautiful stay with magnificent weather for the time of year.
800623,691094097863246192,2022-08-11,460907197,Sara,Nous avons passs un merveilleux sjour  dans la proprit de Mary-Louise avec une vue magnifique  Le proprit est situ  deux pas des commerces et restaurants ainsi que la plage de Camps Bay. Casiment les pieds dans locan  nous nous sentions en toute scurit. Tout tait parfait et Mary-Louise est trs accueillante.
800623,699799964456250011,2022-08-23,60877386,Faris,Magnificent place with direct access to the ocean beach and stunning views. Also  at a walking distance from lively corniche shops.
800623,717896735507690661,2022-09-17,32071872,Jon,Great apartment. Lovely location with views straight out on to the beachsurf. Friendly and helpful hosts.
800623,727365849509524342,2022-09-30,270470793,Annika,Breathtaking views and beautiful home. Super neat and clean and the wifi works during loadshedding. We loved every minute of our time there
800623,755646239366681183,2022-11-08,5484877,Paul,A stunning location and beautiful house. Amazing host.
395538,4095038,2013-04-09,4859569,Yemisi,We had a wonderful vacation is April 2013.  Hiske was very responsive to our questions  and the apartment was beautiful  just as described.  We couldn't have asked for a better location  and were missing no amenities that we needed to make our stay comfortable.  I would definitely stay at Kushi again
395538,9223521,2013-12-15,4297106,Franck And Joshua,This apartment is just amazing We were completely surprised at the size  unparalleled views and splendor of this very urban chic apartment. The location is perfect  right in the middle of Cape Town. We travel several times per year for work and this apartment has been our best stay in years WE HIGHLY RECOMMEND IT
395538,59115123,2016-01-07,43288983,Joe,Hiske's penthouse apartment in Cape Town is absolutely stunning and boasts spectacular views of the city  table mountain and the lions head. The apartment is very urban chic  extremely spacious and is situated right in the middle of Cape Town. We couldn't have asked for anymore I would highly recommend this to anyone interested. We will be back
395538,138123361,2017-03-19,49765059,Daisy,Very responsive and sent a message as soon as the apartment was booked. Hiske answered all the questions and was a great host  communicative and helpful. Check in and out was seamless  they really took good care of you. The location is in middle of the city  busy but absolutely secure and surrounded by attractions and eating places. The view is quite stunning from the high-rise apartment and it cannot get any better than that. Clean  spacious and the bedrooms in the loft are delightful. Would absolutely stay there again. Thank you
395538,223985986,2018-01-02,95255316,Reuben,Hiske's place is a real gem and offers great value for money. With access to amenities like a basic gym and the whole of the city bowl at your doorstep  it offers a lot. The apartment is beautiful inside and the building is safe and secure. Access to beaches  the Waterfront and other popular spots is simple but requires the use of an Uber. The most incredible part are the views from the penthouse. I have stayed all over Cape Town and the views of Table Mountain and Lion's Head from every room are spectacular.
800623,875960224920244348,2023-04-23,120002828,Omar,Such an awesome stay The house has a beautiful view of the beach. We were very comfortable and it definitely made our visit to Cape Town all the more special.
800623,880957645904274516,2023-04-30,155907068,Niki,Just fantastic Exceeded all of our expectations. The location is everything and easily accessible to the trendy Camps Bay bars and restaurants. The bungalow itself was immaculate with its tasteful decor  modern open spaces and breathtaking sea views. The hosts were great - thankyou to you both we loved spending time in your gorgeous beach cottage and would not hesitate to book here again
800623,936811842905912328,2023-07-16,114100627,Lindy,What a stunning spot My family and I had a fantastic time here. Mary Louise was extremely helpful and responsive. She went out of her way to accommodate us. Thank you 
800623,947650016939784977,2023-07-31,121840633,Rachel,Fantastic house right on the beach with amazing views. Easy drive along to Cape Town. Host very easy to communicate with and very helpful. The washing machine drier are not in the upstairs appartment itself do laundry was done for us.
800623,957778635282141742,2023-08-14,129942675,Maria And Jason,An amazing stay at a breathtaking place The description does not do it justice.  The upstairs apartment feels like you are sleeping on the beac with the waves lulling you to sleep.  Truly amazing
800623,995535998239897154,2023-10-05,220287121,Georg-Friedrich,Es war eine tolle Unterkunft. Lediglich bei der Adresse hatte uns das Navi im Stich gelassen. Hier sollte man wirklich nochmals alles berprfen. das Video zur Wegfindung war sehr hilfreich.
800623,1041875341933624071,2023-12-08,425355731,Lauren,It was an absolute small piece of paradise. The hosts were extremely communicative and the apartment was beautiful It was perfectly cleaned every day and we could not have asked for a better place to celebrate our honeymoon.
800623,1073060257258524289,2024-01-20,381817034,Vanessa,We absolutely loved our stay and did not want to leave. We are already discussing coming back next year The pictures dont do the place justice The location is unbelievable and the sound of the ocean along with its views are extraordinary
800623,1086865079713290865,2024-02-08,105887293,Bianca,The place is situated in a beautiful spot along the beach  The sounds of the waves sets off a beautiful melodic pattern.  Beautiful views and walking distance to the restaurants  I would 100 percent recommend to friends and family
800623,1088947964109729866,2024-02-11,244364197,Lowri,Penthouse was amazing. absolutely incredible view and very central to camps bay. Very responsive to questions  queries and proactively reached out. One of the best Ive stayed in
800623,1101357047899430685,2024-02-28,157360470,Jamie,We were absolutely delighted with the accommodation  the location was just beautiful  we even witnessed two proposals at sundown on the beach  we look forward to returning  Julie Briggs
800623,1181104940623099528,2024-06-17,133271792,Andy,Couldnt be a more perfect spot to enjoy Camps Bay.  Extremely well appointed  comfortable  right on the Glens Beach.  Felt safe the whole time.  Excellent dining options 5 min walk.  Will def stay again.
801953,23543472,2014-12-04,10824658,Gnter,Es hat alles wunderbar geklappt  ich wrde immer wieder buchen. Das Appartement  sowie die Eigentmer des Appartements haben uns sehr nett empfangen. Die Lage des Appartements ist super  das Appartement auch. Alles sauber und rein  so wie man es mchte und gerne hat.
801953,23834146,2014-12-12,20811269,Grant,My girlfriend and I stayed in the apartment for 5 nights. The jost was excellent welcomed us in and showed us around as well as provided us with some great insight into the area and a fantastic spot to eat the first night as we arrived. The apartment has an incredible view  and is relaxing with a beatiful pool and area to braai. The unit is within walking distance to the main street in greenpoint and the VA waterfront. It is also centrally located for all the attractions that Cape Town has to offer. The unit was well decorated and well looked after and was exactly as advitised. I would recommend this unit to others as well as stay there again on my next Cape Town trip.
801953,44000616,2015-08-23,2441497,Nikhil,We had a great time staying at this apartment -- the place was very clean and spacious  with wonderful views of the ocean. The weather was unfortunately a little too cold to allow us to use the balcony or the pool much  but we can only imagine how enjoyable our stay would have been had the weather been warm to let us use these amenities. Colleen  the owner  was available to let us in and answer questions and even offered to give us a ride into town if we needed it. The apartment is perhaps a ten minute walk away from restaurants in Sea Point and is perhaps a half hour from the Waterfront. The neighborhood is lovely during the day but exercise some caution at night if walking alone or in a couple -- as is true in most areas of Cape Town. We had a great time staying here.
400107,3740042,2013-03-10,4431227,Vivian,Shirley's villa is an absolute haven. It is steps away from the beach and numerous restaurants. The bedrooms are all large and spacious. The kitchen is clean  and she keeps it well stocked with the basic seasonings. Upon arrival  Shirley even greeted us with milk  fresh bread and hot cross buns. It was fabulous Virginia comes on a daily basis and keeps the house very clean. She even helped with laundry We truly enjoyed our stay here and were very sad to leave.
400107,9379964,2013-12-25,8859866,Mark  Nancy,Absolutely wonderful place.  Five Spacious private bedrooms ensuite.  Courtyard garden with small pool for relaxing.  Very beautiful home with a lived-in feel to it.   Pleasantly decorated.  Walking distance to restaurants and shops only one block away.  Beach is only one block away.  Perfect location for spending the day without having to drive. I highly recommend this place.  And Shirley is a gracious host and easily accessible to answer any questions.
400107,28773797,2015-03-30,13184896,Pa,Shirley was very helpful when we arrived and she explained accommodation and surroundings in a good way. The villa match well with the description and the little garden with the pool was well used even if it only took a few minutes to walk to the beach.
801953,48307453,2015-09-25,19589479,Otto,Nice place  great location  would stay again.
801953,49316511,2015-10-03,5887032,Oreste,The place was very nice  great neighborhood  and it had beautiful views
801953,52058456,2015-10-26,41268304,Carolyn,We thoroughly enjoyed our stay at this gorgeous apartment. It was warm   inviting and we immediately felt at home. The views were spectacular  exactly as the photos. The apartment had everything we needed for an exceptionally comfortable and enjoyable stay. We also made the most of the great location close to the waterfront. Roy was accomodating and organised for us to be met at the apartment when we arrived. Would definitely come back and stay again.
801953,60296934,2016-01-21,6522969,Ann,We spend the best 4 days in this super nice  quiet and cosy apartment of all our holidays in Cape Town. The apartment has an incredible view  and is relaxing with a beatiful pool and area to braai. The unit is within walking distance to the main street in greenpoint and the VA waterfront. It is also centrally located for all the attractions that Cape Town has to offer. We would love to come back next year and I would also recommend this lovely apartment to everyone
801953,64792399,2016-03-08,12959432,Petr,The appartment is very conviniently located close to all atractions in Cape Town. Pool and nice view over the city is a plus.
801953,79121689,2016-06-11,56274715,Crystal,The Ocean View apartment was the best place we ever stayed The apartment was perfect for our 8 day stay in Cape Town. The apartment is centrally located - about 10-15min by car from all of Cape Town's major attractions VA Waterfront 10min by car  10min from Table Mountain  15min from Kirstenbosch Gardens  10min to Camps Bay  etc. Our hosts were amazing - so helpful and kind. When we arrived we were greeted by Colleen and had a great convo about places to see and recommendations for places to eat The Ocean Basket 5min away is awesome and help with making reservations at a spa and restaurants. She was only a what's app away from any question or help that we needed. The apartment is exactly as pictured and described. The bed was so comfortable and the temperature in the room was pretty stable and there was an ACheater unit that we didn't need to use but if you wanted could make the room cooler or warmer as needed. The apartment was spotless on arrival and kept that way by daily servicing. The kitchen is fully equipped with the necessary cookware and the grocery store is just minutes away. We would have breakfast most mornings out on the balcony overlooking the ocean. There is also a grill available to cookout next to the pool. We visited in the late autumnearly winter so it was too cool to play in the pool. The shower and tub are separated from the toilet and there was plenty of hot water. I would definitely recommend this apartment to all travelers We plan on coming again next year
801953,84195127,2016-07-06,26498924,Philip,A really amazing place which felt so much like it was my own little home in Cape Town. A beautiful view on a very quiet street. Very much recommended
801953,116603735,2016-12-02,3198796,Dominique,Great location  had a wonderful stay at this apartment. The host was very friendly and I would absolutely advise everyone to stay here. Will be back
801953,120555049,2016-12-11,103276185,Jan,The guesthouse was lovely as well as the patio  which was just ours during our stay.  I liked the lounge chairs  sun umbrella  and view.  The pool was nice  but I didn't realize it wasn't going to be too easy to use while we were there.  The kitchen was cute and functional  the bathroom spacious  and the bedroom comfortable.  The people who live in the main house were polite when we saw them and responsive when we needed them.  There was a fair amount of street noise  but overall we had a nice experience.
801953,125354459,2017-01-05,40030368,Peter,Super
801953,150065804,2017-05-07,7510686,Priscilla,Amazing place with good localization It is near to main town famous point. The place is beautiful   clean and with everything that you need.
801953,388904786116730740,2021-06-20,71815852,Flavia,Lovely place  spotlessly clean and great location. Very helpful and kind owners. Breath-taking view
801953,464278978940116470,2021-10-02,30408789,Tarah,Cozy and comfy with incredible views  a great kitchen  lovely service  dreamy sunsets.
801953,727339215504359539,2022-09-30,22915196,Anne,We hebben erg genoten van ons verblijf van enkele dagen in het appartement. Hele fijne ligging en het appartement biedt alles wat je nodig hebt. Fijn om na een drukker eerste deel van onze reis naar Zuid-Afrika hier tot rust te komen.
400107,29540723,2015-04-09,14393693,Lisa,We had a gorgeous week in Shirley's very lovely and well appointed home. Magnificent location and everything you could want for a beachside holiday. Shirley was so warm and welcoming and left us a fridge full of goodies. Her lovely helpers Victoria and Virginia made sure we were very tidy and comfortable. I couldn't recommend Shirley more highly as a host.
400107,34418651,2015-06-08,30393916,Lena Velez,The villa was gorgeous  just fit for our needs  and the hostess has been helpful above all expectations when coordinating the arrivals of all the people staying there. Super place
400107,78386981,2016-06-06,31001824,Lavneet,The most beautiful home close to the beach and action at camps bay. With my immediate and extended family of 9 including the age group of 9 to 85   we had the perfect time. Thanks Shirley
400107,89285385,2016-07-27,61568914,Jocelyn,We had a great experience staying here.  House was everything we could have wanted for our combined workholiday travel
400107,116125500,2016-11-27,20804631,Sandi,The villa is located perfectly in Camps Bay.  It is decorated with panache and is warm and inviting.  Very comfortable.  Every bedroom has an ensuite bathroom or a bath very close by.  Virginia and Victoria  the two maids could not be more helpful and kept the place looking beautiful.  We had a houseful and were constantly on the go so I know that was not easy.  We were there for our son's wedding and will be returning in the future.  If we come back with a group again this will be our go to place  Thanks  Shirley
400107,133855822,2017-02-25,20327651,Katie,Fantastic location  2 mins walk to beachshopsrestaurants. Very friendly host  Virginia was lovely and looked after us really well. Worked perfectly for us as a group of friends with 2 young children. Would definitely recommend staying here.
400107,145132162,2017-04-17,122492522,William,Central location in Camps Bay but just enough away from the promenade to feel like home. Shirley was a wonderful host and the home was perfect for families or large groups.
400107,149577691,2017-05-05,16901958,Ab,Had a great stay with my friends. House was great and we  had a very warm welcome. Staff was friendly as well.
400107,150103017,2017-05-07,74936914,Angel,Amazing We were a group of 8 women and 2 babies. Shirley made us feel so comfortable and cared for. Her house is beautiful and so close to everything you need  the beach  Table Mtn  shops  restaurants  and even the sight seeing bus. Great kitchen to cook and sitting areas to chat. Fast internet. She was able to help us with baby cots and a car seat. I would recommend this house for anyone wanting to stay in the Camps Bay or Cape Town area. She will make you feel loved
400107,171201667,2017-07-17,94244558,Jim,This home is exceptional.  Plenty of room  plenty of baths.  And really well decorated and equipped.  So it has a very warm  inviting feel of a true home.  It is also perfectly located within easy walking distance to the beach and all the restaurants and shops.
400107,218807985,2017-12-15,63853748,Alex,Great guesthouse  exactly as advertised. Huge bedrooms  great kitchen and large living space. Thoroughly cleaned by an excellent team every morning. Highly recommend
400107,223243555,2018-01-01,66944745,Nicholas,We cannot recommend this house highly enough for a large family group such as our own.  Camps Bay is a lovely part of Cape Town  moments walk to a great beach  yet an easy and cheap Uber anywhere in town.  One of our party did rent a car  and the secure parking was appreciated.  The house is comfortable in a way that there were always spots to be alone  or to gather as a large group.  The kitchen has everything you might possibly need  and we were a group of exacting cooks  with recipes for American  English  and metric measurements  but no problem.  Virginia  and housekeeper  was lovely and thorough  although due to our holiday schedule  we did not nor did we expect to see her every day.  Although there is no available washer and dryer on the property  Virginia happily took our laundry out for washing  drying and pressing.  Security is very good and attentive as we found when we returned to the system being on  and forgot to switch it off.  Not only did a burly armed guard arrive almost immediately  but Shirley also contacted us directly.  It was truly and delightful and unforgettable experience.
400107,232967685,2018-02-07,141201357,Craig,Location is outstanding for walking anywhere  Shirley was a gracious and responsive host and her villa was comfortable and well equipped.  We liked the touches of home and her hospitality.  I highly recommend this property looking for value  comfort and location
400107,253027043,2018-04-13,129839012,Fraser,Amazing villa in a great location. Will definitely be returning
801981,57523566,2015-12-27,38241726,Natashe,Tim and Julia's home was a wonderful place for our vacation. Our kids had fun in the pool and we had all the comforts of home including an exceptional view The location is convenient with restaurants and mall within walking distance. We would love to come back on out next visit Thank you Tim and Julia for your hospitality
801981,123857703,2016-12-31,15257642,Diana,We had a wonderful stay at Tim and Julia's place It was the perfect distance from Cape Town and easily walkable to all the sites and sounds of Hout Bay. A wonderful spot for a family with a toddler with all the necessary toddler proofing  especially the pool  was much appreciated. The view from nearly every room and especially the deck are breathtaking Thanks for making this Christmas so special for us
400107,356392090,2018-12-08,47326343,Isabel,Very beautiful house and great location
400107,360096375,2018-12-19,17040284,Jeroen,Absolutely wonderful house Even better than expected. Very close to the beach and with all amenities possible. Great for families.
400107,400814053,2019-01-13,218613478,Ricki,Wonderful hostess  beautiful accommodations  lovely time in Cape Town. We will return.
801981,125905215,2017-01-08,46751811,Natacha,We had a wonderful time in Cape Town The house is lovely and beautifully decorated. We were impressed by the views of both the mountains and the bay. Tim was very attentive and gave us great advice about sightseeing. We arrived late at night  but he arranged someone to greet us and tell us the first basic things we needed to know. The location is really convenient  short drive to restaurants  shops and the beach. We would definitely recommend this place to other people.
801981,127529460,2017-01-19,34638295,Olivier,Maison trs agrable pour des vacances en famille  chaleureuse et cosy. Tres bien situe  Hout Bay   proche des commodits tout en tant dans un quartier trs calme. Tim avait tout parfaitement organis pour le cot pratique. Je recommande vivement ce logement.
801981,225009555,2018-01-05,1342940,Christina,We had a lovely stay in Tims house and wonderful Hout Bay. Great location and a house perfect for a family. Thank you
801981,367571043,2019-01-05,14742786,Pam,Great stay thank you
801981,582019154,2019-12-26,1142715,Nina,We stayed at Tims house for 5 days over Christmas. Its a fantastic house  particular with young kids. Endless entertainment for the young ones  including trampoline  playhouse  sandbox  mini football pitch  swings and swimming pool  Highlights for the adults Stunning sunset views over Hout Bay amazing espresso and milk frothing machines. Very easy access to shopping and beach. Highly recommended for families with young kids.
801981,589948066,2020-01-07,67344242,Thomas,Perfektes Haus fr einen gemtlichen und sicherern Aufenthalt in Hout Bay 
801981,721839638,2021-01-04,7754960,Holgerson,its a beautiful house with a stunning view  shops are in walking distance and you will not missing anything at tims.
801981,527274379521949108,2021-12-28,106855780,Stacy,What a great place Location was perfect and the house had everything you could need   the photos do not do the views justice - the deck is the best place for sundowners and it is a kids haven Thanks again for an amazing stay
801981,791798677067360955,2022-12-28,53662378,Peter,Beautiful and well equipped home with great views over Hout Bay and Signal Hill. Easy walking distance into Hout Bay centre and the beach. Refreshing pool and really nice to sit and relax on the terrace at the end of the day. Naueme was friendly and helpful and left the house looking immaculate.
801981,804184001455771285,2023-01-14,15895826,Bea,Absolutely loved our stay  beautiful views across the mountains and sea  plenty for the children to play with  loved the deckbraii set up and the balcony  really appreciated Tims assistance with arranging some childcare so we could go out one evening and have a bit of help with cookingcleaningchildcare
801981,859946998047566164,2023-04-01,44853448,Katie,Hout Bay is great. Close to Cape Town  Camps Bay  Simons Town etc. Hout Bay has everything. Tims house is great especially if you have small children. Id really recommend for a family with young kids. The only downside is its next to a primary school  so can be noisy during school hours. I got used to the noise  and we were actually out a lot of the time anyway. You can walk everywhere from the house so location wise its great. Thanks for welcoming us into your home.
801981,866444516552060596,2023-04-10,363776265,Carolin,Vielen Dank  ein Zuhause wie fr eine Familie Alles vorhanden  was man bentigt. Wir haben leider nicht ganz so gutes Wetter gehabt  deshalb haben wir den PoolGarten gar nicht genutzt und anderweitige Ausflge unternommen.
801981,1053490450879111063,2023-12-24,349437284,Engin,Fantastische Unterkunft  in der wir uns sehr wohl gefhlt und den Urlaub umso mehr genossen haben.
801981,1058603790514119849,2023-12-31,306397617,Marianne,Sehr schne Unterkunft. Ideale Lage um Ausflge nach Kapstadt und Umgebung zu unternehmen. Toller Blick auf die Bucht von Hout Bay. Viele schne verschiedene Sitzmglichkeiten im Garten und auf der Terasse.
801981,1062223478323979269,2024-01-05,4485374,Eveline,Great house for to stay in Hout Bay. We had everything we needed. Tim was very friendly and helpful.
801981,1066517886664697121,2024-01-11,22947796,Andreas,We are a family of four with two small kids aged 2 and 4 and for us the stay was perfect - with nothing to be missed. Communication from start to finish pro-active  friendly and helpful. Place exactly as described - very safe neighborhood with restaurants  cafes  shops and beach in walking distance and great starting point for adventures in and outside of Cape Town. Highly recommended
400107,444726089,2019-04-28,2701912,James,Couldnt have been any more ideal. An incredible space with everything you need  steps from the beach and beautiful Mountain views. Shirley was so thoughtful  quick to respond  she even baked us a cake See you next time
400107,508746917,2019-08-13,144571007,Matthew,There were many great things about this house.  First  the location we were less than a 2 minute walk from the following two grocery stores  ATMs  restaurants on the beach road  the beautiful Camps Bay beach  park for kids  etc.  However  as there is a block between the house and all of this but the park  it was quite at night.  As we had a rental  Camps Bay was also a great location to visit all Cape Town locations - from Cape Point to Kirstenbosch to VA.  Even getting to Hermanus was quite easy.  Second  the view  We could see Lion's Head from the front yard and the upstairs.  We could also see the 12 Apostles - and I believe the Western Table.  Gorgeous.  Third Virginia the househelp is one of the sweetest people we've met.  Her smile makes you want to smile  She's also so helpful if you have any needs and we had very few.  Fourth  the kitchen it was stocked with so much.  We had some good meals in there.  The stovetop is really  really nice.  There were French presses in every room and more to spare in the kitchen.  Fifth it felt more like a house than a hotel.  This was positive for us.  Sixth  it was comfortable from 2 ways of heating each room to the fire place to the couches the AC works great too - if you're there when it's warm.  Seventh  it had plenty of room for the 11 of us 7 adults and 4 children between the ages of 6-12.  Eighth  the secure parking it was enough for the big Toyota van we drove 10 seater.  That was great  It would be enough for two cars if you're not driving a car.  We parked the extra car we were 11 on the road - and there are guys out there who watch the cars.  Ninth washerdryer.  It was confusing because of one review - but there IS a washer and a dryer for clothes and they are large capacity.  Lastly  our hosts  Wow.  From booking to check-out  they were incredible quick to answer any and all questions and I asked a LOT.  They welcomed us with so much fruit  a red and white wine  bread  amazing cake  eggs  and so much more to enable us to eat upon arrival even before grovery shopping.  Keith wanted to make sure I knew where everything was  so walked with me to the two grocery stores and ATMs - which is above and beyond what is required.  One afternoon a window's alarm was having issues and Keith left work and came straight away to make sure everything was okay.  They were amazing.  I would love to give more details on this place and it's advantages  but it would be so specific that you could easily find the address which would be a privacy issue - and I respect Shirley and Keith too much for that.
400107,514519740,2019-08-21,240309238,Rhonda,Shirley was awesome She went above and beyond for my family with some of our special requests and needs  and her house is fabulous and its a short walk from the beach and restaurants.  Virginia was also awesome and very accommodating to my family and they both made our stay great.
400107,570704570,2019-11-30,281640821,Leri,The house was extremely well and thoughtfully equipped with everything one needs when living so close to the beautiful Camps Bay Beach. Virginia came in everyday to fully clean the whole house and even offered to do our washing. Shirley was always contactable and ready to help.
400107,523699701238664039,2021-12-23,103461915,Steven,Our large family had a tremendous stay The house is super cute  spacious  well-stocked  and  best of all  one block from the beach. Shirley was communicative  responsive  thoughtful  and helpful. We would highly recommend staying at Shirleys place if you can
400107,574360308637532267,2022-03-03,190935179,Herbert,Wir waren mit allem srhr zufrieden
400107,741855846524692867,2022-10-20,45307460,Niall,A lovely home in an incredible location. We had a fantastic stay at Shirley's beautiful beach house. We were generously welcomed and attentively looked after. Shirley's felt like a home away from home. The welcome touches were very gratefully received and special touches like a packed beach bag in every room were above and beyond. Thank you Shirley and Virginia
400107,746170376319268902,2022-10-26,41447995,Akanksha,Shirley and Keith are great hosts. They were very welcoming and accommodating and made our stay comfortable. The house is lovely and has a great location. Definitely recommend.
